curated_chunk_id,curated_section_id,year,chunk_index,title,theme,source_type,original_start_pdf_page,original_end_pdf_page,word_count
CUR2013_S005_C039,CUR2013_S005,2013,39,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,845
CUR2013_S005_C040,CUR2013_S005,2013,40,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,837
CUR2013_S005_C041,CUR2013_S005,2013,41,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,831
CUR2013_S005_C042,CUR2013_S005,2013,42,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,838
CUR2013_S005_C043,CUR2013_S005,2013,43,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,839
CUR2013_S005_C044,CUR2013_S005,2013,44,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,819
CUR2013_S005_C045,CUR2013_S005,2013,45,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,790
CUR2013_S005_C046,CUR2013_S005,2013,46,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,798
CUR2013_S005_C047,CUR2013_S005,2013,47,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,815
CUR2013_S005_C048,CUR2013_S005,2013,48,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,799
CUR2013_S005_C049,CUR2013_S005,2013,49,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,795
CUR2013_S005_C050,CUR2013_S005,2013,50,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,858
CUR2013_S005_C051,CUR2013_S005,2013,51,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,943
CUR2013_S005_C052,CUR2013_S005,2013,52,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,949
CUR2013_S005_C053,CUR2013_S005,2013,53,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,958
CUR2013_S005_C054,CUR2013_S005,2013,54,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,975
CUR2013_S005_C055,CUR2013_S005,2013,55,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,944
CUR2013_S005_C056,CUR2013_S005,2013,56,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,926
CUR2013_S005_C057,CUR2013_S005,2013,57,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,960
CUR2013_S005_C058,CUR2013_S005,2013,58,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,948
CUR2013_S005_C059,CUR2013_S005,2013,59,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,952
CUR2013_S005_C060,CUR2013_S005,2013,60,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,965
CUR2013_S005_C061,CUR2013_S005,2013,61,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,962
CUR2013_S005_C062,CUR2013_S005,2013,62,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,940
CUR2013_S005_C063,CUR2013_S005,2013,63,Behovsbedömning och planering,ovrigt,legacy_title_located_in_original_report,45,136,581
CUR2014_S001_C001,CUR2014_S001,2014,1,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,43
CUR2014_S001_C002,CUR2014_S001,2014,2,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,46
CUR2014_S001_C003,CUR2014_S001,2014,3,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,34
CUR2014_S001_C004,CUR2014_S001,2014,4,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,73
CUR2014_S001_C005,CUR2014_S001,2014,5,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,57
CUR2014_S001_C006,CUR2014_S001,2014,6,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,67
CUR2014_S001_C007,CUR2014_S001,2014,7,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,55
CUR2014_S001_C008,CUR2014_S001,2014,8,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,50
CUR2014_S001_C009,CUR2014_S001,2014,9,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,163
CUR2014_S001_C010,CUR2014_S001,2014,10,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,832
CUR2014_S001_C011,CUR2014_S001,2014,11,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,827
CUR2014_S001_C012,CUR2014_S001,2014,12,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,834
CUR2014_S001_C013,CUR2014_S001,2014,13,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,846
CUR2014_S001_C014,CUR2014_S001,2014,14,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,16,707
CUR2014_S002_C001,CUR2014_S002,2014,1,Äldres livssituation och hälsa,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,17,20,904
CUR2014_S002_C002,CUR2014_S002,2014,2,Äldres livssituation och hälsa,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,17,20,839
CUR2014_S002_C003,CUR2014_S002,2014,3,Äldres livssituation och hälsa,demografi_och_aktuell_utveckling,legacy_title_located_in_original_report,17,20,355
CUR2014_S003_C001,CUR2014_S003,2014,1,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,886
CUR2014_S003_C002,CUR2014_S003,2014,2,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,824
CUR2014_S003_C003,CUR2014_S003,2014,3,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,822
CUR2014_S003_C004,CUR2014_S003,2014,4,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,828
CUR2014_S003_C005,CUR2014_S003,2014,5,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,906
CUR2014_S003_C006,CUR2014_S003,2014,6,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,922
CUR2014_S003_C007,CUR2014_S003,2014,7,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,923
CUR2014_S003_C008,CUR2014_S003,2014,8,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,835
CUR2014_S003_C009,CUR2014_S003,2014,9,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,880
CUR2014_S003_C010,CUR2014_S003,2014,10,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,833
CUR2014_S003_C011,CUR2014_S003,2014,11,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,925
CUR2014_S003_C012,CUR2014_S003,2014,12,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,1006
CUR2014_S003_C013,CUR2014_S003,2014,13,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,880
CUR2014_S003_C014,CUR2014_S003,2014,14,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,861
CUR2014_S003_C015,CUR2014_S003,2014,15,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,21,40,565
CUR2014_S004_C001,CUR2014_S004,2014,1,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,868
CUR2014_S004_C002,CUR2014_S004,2014,2,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,880
CUR2014_S004_C003,CUR2014_S004,2014,3,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,854
CUR2014_S004_C004,CUR2014_S004,2014,4,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,887
CUR2014_S004_C005,CUR2014_S004,2014,5,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,836
CUR2014_S004_C006,CUR2014_S004,2014,6,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,828
CUR2014_S004_C007,CUR2014_S004,2014,7,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,956
CUR2014_S004_C008,CUR2014_S004,2014,8,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,832
CUR2014_S004_C009,CUR2014_S004,2014,9,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,839
CUR2014_S004_C010,CUR2014_S004,2014,10,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,838
CUR2014_S004_C011,CUR2014_S004,2014,11,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,891
CUR2014_S004_C012,CUR2014_S004,2014,12,Omsorg och stöd i ordinärt och särskilt boende,omsorgsinsatser_och_boende,legacy_title_located_in_original_report,41,56,603
CUR2014_S005_C001,CUR2014_S005,2014,1,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,843
CUR2014_S005_C002,CUR2014_S005,2014,2,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,838
CUR2014_S005_C003,CUR2014_S005,2014,3,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,832
CUR2014_S005_C004,CUR2014_S005,2014,4,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,840
CUR2014_S005_C005,CUR2014_S005,2014,5,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,857
CUR2014_S005_C006,CUR2014_S005,2014,6,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,856
CUR2014_S005_C007,CUR2014_S005,2014,7,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,858
CUR2014_S005_C008,CUR2014_S005,2014,8,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,859
CUR2014_S005_C009,CUR2014_S005,2014,9,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,855
CUR2014_S005_C010,CUR2014_S005,2014,10,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,810
CUR2014_S005_C011,CUR2014_S005,2014,11,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,818
CUR2014_S005_C012,CUR2014_S005,2014,12,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,797
CUR2014_S005_C013,CUR2014_S005,2014,13,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,798
CUR2014_S005_C014,CUR2014_S005,2014,14,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,803
CUR2014_S005_C015,CUR2014_S005,2014,15,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,799
CUR2014_S005_C016,CUR2014_S005,2014,16,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,775
CUR2014_S005_C017,CUR2014_S005,2014,17,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,779
CUR2014_S005_C018,CUR2014_S005,2014,18,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,777
CUR2014_S005_C019,CUR2014_S005,2014,19,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,824
CUR2014_S005_C020,CUR2014_S005,2014,20,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,792
CUR2014_S005_C021,CUR2014_S005,2014,21,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,764
CUR2014_S005_C022,CUR2014_S005,2014,22,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,773
CUR2014_S005_C023,CUR2014_S005,2014,23,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,748
CUR2014_S005_C024,CUR2014_S005,2014,24,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,801
CUR2014_S005_C025,CUR2014_S005,2014,25,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,796
CUR2014_S005_C026,CUR2014_S005,2014,26,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,777
CUR2014_S005_C027,CUR2014_S005,2014,27,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,802
CUR2014_S005_C028,CUR2014_S005,2014,28,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,743
CUR2014_S005_C029,CUR2014_S005,2014,29,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,721
CUR2014_S005_C030,CUR2014_S005,2014,30,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,815
CUR2014_S005_C031,CUR2014_S005,2014,31,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,775
CUR2014_S005_C032,CUR2014_S005,2014,32,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,814
CUR2014_S005_C033,CUR2014_S005,2014,33,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,769
CUR2014_S005_C034,CUR2014_S005,2014,34,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,719
CUR2014_S005_C035,CUR2014_S005,2014,35,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,753
CUR2014_S005_C036,CUR2014_S005,2014,36,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,707
CUR2014_S005_C037,CUR2014_S005,2014,37,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,674
CUR2014_S005_C038,CUR2014_S005,2014,38,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,711
CUR2014_S005_C039,CUR2014_S005,2014,39,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,691
CUR2014_S005_C040,CUR2014_S005,2014,40,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,728
CUR2014_S005_C041,CUR2014_S005,2014,41,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,661
CUR2014_S005_C042,CUR2014_S005,2014,42,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,693
CUR2014_S005_C043,CUR2014_S005,2014,43,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,796
CUR2014_S005_C044,CUR2014_S005,2014,44,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,804
CUR2014_S005_C045,CUR2014_S005,2014,45,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,806
CUR2014_S005_C046,CUR2014_S005,2014,46,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,778
CUR2014_S005_C047,CUR2014_S005,2014,47,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,800
CUR2014_S005_C048,CUR2014_S005,2014,48,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,733
CUR2014_S005_C049,CUR2014_S005,2014,49,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,802
CUR2014_S005_C050,CUR2014_S005,2014,50,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,857
CUR2014_S005_C051,CUR2014_S005,2014,51,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,841
CUR2014_S005_C052,CUR2014_S005,2014,52,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,805
CUR2014_S005_C053,CUR2014_S005,2014,53,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,807
CUR2014_S005_C054,CUR2014_S005,2014,54,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,822
CUR2014_S005_C055,CUR2014_S005,2014,55,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1012
CUR2014_S005_C056,CUR2014_S005,2014,56,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1019
CUR2014_S005_C057,CUR2014_S005,2014,57,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1009
CUR2014_S005_C058,CUR2014_S005,2014,58,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1006
CUR2014_S005_C059,CUR2014_S005,2014,59,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1015
CUR2014_S005_C060,CUR2014_S005,2014,60,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,985
CUR2014_S005_C061,CUR2014_S005,2014,61,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,981
CUR2014_S005_C062,CUR2014_S005,2014,62,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,977
CUR2014_S005_C063,CUR2014_S005,2014,63,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,984
CUR2014_S005_C064,CUR2014_S005,2014,64,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,978
CUR2014_S005_C065,CUR2014_S005,2014,65,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,967
CUR2014_S005_C066,CUR2014_S005,2014,66,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,968
CUR2014_S005_C067,CUR2014_S005,2014,67,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1002
CUR2014_S005_C068,CUR2014_S005,2014,68,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1021
CUR2014_S005_C069,CUR2014_S005,2014,69,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1014
CUR2014_S005_C070,CUR2014_S005,2014,70,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,1009
CUR2014_S005_C071,CUR2014_S005,2014,71,Indikatorer i Öppna jämförelser,metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,57,154,665
CUR2015_S001_C001,CUR2015_S001,2015,1,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,7,104
CUR2015_S001_C002,CUR2015_S001,2015,2,Tolkning och analys av resultat (jmf. aktuellt),metod_indikatorer_och_datakallor,legacy_title_located_in_original_report,7,7,106
CUR2015_S002_C001,CUR2015_S002,2015,1,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,8,8,158
CUR2015_S002_C002,CUR2015_S002,2015,2,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,8,8,152
CUR2015_S002_C003,CUR2015_S002,2015,3,Sammanhållen vård och omsorg,sammanhallen_vard_och_samverkan,legacy_title_located_in_original_report,8,8,11
CUR2015_S003_C001,CUR2015_S003,2015,1,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,158
CUR2015_S003_C002,CUR2015_S003,2015,2,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,152
CUR2015_S003_C003,CUR2015_S003,2015,3,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,697
CUR2015_S003_C004,CUR2015_S003,2015,4,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,850
CUR2015_S003_C005,CUR2015_S003,2015,5,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,828
CUR2015_S003_C006,CUR2015_S003,2015,6,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,855
CUR2015_S003_C007,CUR2015_S003,2015,7,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,879
CUR2015_S003_C008,CUR2015_S003,2015,8,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,867
CUR2015_S003_C009,CUR2015_S003,2015,9,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,866
CUR2015_S003_C010,CUR2015_S003,2015,10,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,867
CUR2015_S003_C011,CUR2015_S003,2015,11,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,899
CUR2015_S003_C012,CUR2015_S003,2015,12,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,848
CUR2015_S003_C013,CUR2015_S003,2015,13,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,873
CUR2015_S003_C014,CUR2015_S003,2015,14,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,862
CUR2015_S003_C015,CUR2015_S003,2015,15,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,837
CUR2015_S003_C016,CUR2015_S003,2015,16,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,886
CUR2015_S003_C017,CUR2015_S003,2015,17,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,598
CUR2015_S003_C018,CUR2015_S003,2015,18,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,860
CUR2015_S003_C019,CUR2015_S003,2015,19,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,835
CUR2015_S003_C020,CUR2015_S003,2015,20,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,871
CUR2015_S003_C021,CUR2015_S003,2015,21,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,848
CUR2015_S003_C022,CUR2015_S003,2015,22,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,666
CUR2015_S003_C023,CUR2015_S003,2015,23,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,721
CUR2015_S003_C024,CUR2015_S003,2015,24,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,917
CUR2015_S003_C025,CUR2015_S003,2015,25,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,888
CUR2015_S003_C026,CUR2015_S003,2015,26,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,855
CUR2015_S003_C027,CUR2015_S003,2015,27,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,859
CUR2015_S003_C028,CUR2015_S003,2015,28,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,864
CUR2015_S003_C029,CUR2015_S003,2015,29,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,841
CUR2015_S003_C030,CUR2015_S003,2015,30,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,890
CUR2015_S003_C031,CUR2015_S003,2015,31,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,850
CUR2015_S003_C032,CUR2015_S003,2015,32,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,908
CUR2015_S003_C033,CUR2015_S003,2015,33,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,842
CUR2015_S003_C034,CUR2015_S003,2015,34,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,838
CUR2015_S003_C035,CUR2015_S003,2015,35,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,846
CUR2015_S003_C036,CUR2015_S003,2015,36,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,869
CUR2015_S003_C037,CUR2015_S003,2015,37,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,840
CUR2015_S003_C038,CUR2015_S003,2015,38,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,833
CUR2015_S003_C039,CUR2015_S003,2015,39,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,842
CUR2015_S003_C040,CUR2015_S003,2015,40,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,822
CUR2015_S003_C041,CUR2015_S003,2015,41,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,787
CUR2015_S003_C042,CUR2015_S003,2015,42,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,821
CUR2015_S003_C043,CUR2015_S003,2015,43,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,837
CUR2015_S003_C044,CUR2015_S003,2015,44,Vård och omsorg,ovrigt,legacy_title_located_in_original_report,8,166,843
