report_id,year,source_file,pdf_page,word_count
R2013,2013,D:\Data\2013-1-3.pdf,104,458
R2013,2013,D:\Data\2013-1-3.pdf,105,409
R2013,2013,D:\Data\2013-1-3.pdf,106,438
R2013,2013,D:\Data\2013-1-3.pdf,107,429
R2013,2013,D:\Data\2013-1-3.pdf,108,455
R2013,2013,D:\Data\2013-1-3.pdf,109,464
R2013,2013,D:\Data\2013-1-3.pdf,110,408
R2013,2013,D:\Data\2013-1-3.pdf,111,415
R2013,2013,D:\Data\2013-1-3.pdf,112,390
R2013,2013,D:\Data\2013-1-3.pdf,113,374
R2013,2013,D:\Data\2013-1-3.pdf,114,570
R2013,2013,D:\Data\2013-1-3.pdf,115,515
R2013,2013,D:\Data\2013-1-3.pdf,116,527
R2013,2013,D:\Data\2013-1-3.pdf,117,527
R2013,2013,D:\Data\2013-1-3.pdf,118,559
R2013,2013,D:\Data\2013-1-3.pdf,119,589
R2013,2013,D:\Data\2013-1-3.pdf,120,518
R2013,2013,D:\Data\2013-1-3.pdf,121,502
R2013,2013,D:\Data\2013-1-3.pdf,122,494
R2013,2013,D:\Data\2013-1-3.pdf,123,486
R2013,2013,D:\Data\2013-1-3.pdf,124,585
R2013,2013,D:\Data\2013-1-3.pdf,125,542
R2013,2013,D:\Data\2013-1-3.pdf,126,562
R2013,2013,D:\Data\2013-1-3.pdf,127,551
R2013,2013,D:\Data\2013-1-3.pdf,128,572
R2013,2013,D:\Data\2013-1-3.pdf,129,597
R2013,2013,D:\Data\2013-1-3.pdf,130,534
R2013,2013,D:\Data\2013-1-3.pdf,131,522
R2013,2013,D:\Data\2013-1-3.pdf,132,526
R2013,2013,D:\Data\2013-1-3.pdf,133,508
R2013,2013,D:\Data\2013-1-3.pdf,134,0
R2013,2013,D:\Data\2013-1-3.pdf,135,0
R2013,2013,D:\Data\2013-1-3.pdf,136,153
R2014,2014,D:\Data\2014-1-4.pdf,1,13
R2014,2014,D:\Data\2014-1-4.pdf,2,0
R2014,2014,D:\Data\2014-1-4.pdf,3,13
R2014,2014,D:\Data\2014-1-4.pdf,4,107
R2014,2014,D:\Data\2014-1-4.pdf,5,197
R2014,2014,D:\Data\2014-1-4.pdf,6,0
R2014,2014,D:\Data\2014-1-4.pdf,7,181
R2014,2014,D:\Data\2014-1-4.pdf,8,213
R2014,2014,D:\Data\2014-1-4.pdf,9,390
R2014,2014,D:\Data\2014-1-4.pdf,10,268
R2014,2014,D:\Data\2014-1-4.pdf,11,676
R2014,2014,D:\Data\2014-1-4.pdf,12,327
R2014,2014,D:\Data\2014-1-4.pdf,13,279
R2014,2014,D:\Data\2014-1-4.pdf,14,864
R2014,2014,D:\Data\2014-1-4.pdf,15,553
R2014,2014,D:\Data\2014-1-4.pdf,16,323
R2014,2014,D:\Data\2014-1-4.pdf,17,167
R2014,2014,D:\Data\2014-1-4.pdf,18,609
R2014,2014,D:\Data\2014-1-4.pdf,19,749
R2014,2014,D:\Data\2014-1-4.pdf,20,367
R2014,2014,D:\Data\2014-1-4.pdf,21,278
R2014,2014,D:\Data\2014-1-4.pdf,22,178
R2014,2014,D:\Data\2014-1-4.pdf,23,805
R2014,2014,D:\Data\2014-1-4.pdf,24,809
R2014,2014,D:\Data\2014-1-4.pdf,25,776
R2014,2014,D:\Data\2014-1-4.pdf,26,422
R2014,2014,D:\Data\2014-1-4.pdf,27,440
R2014,2014,D:\Data\2014-1-4.pdf,28,740
R2014,2014,D:\Data\2014-1-4.pdf,29,243
R2014,2014,D:\Data\2014-1-4.pdf,30,787
R2014,2014,D:\Data\2014-1-4.pdf,31,779
R2014,2014,D:\Data\2014-1-4.pdf,32,592
R2014,2014,D:\Data\2014-1-4.pdf,33,728
R2014,2014,D:\Data\2014-1-4.pdf,34,422
R2014,2014,D:\Data\2014-1-4.pdf,35,607
R2014,2014,D:\Data\2014-1-4.pdf,36,773
R2014,2014,D:\Data\2014-1-4.pdf,37,498
R2014,2014,D:\Data\2014-1-4.pdf,38,656
R2014,2014,D:\Data\2014-1-4.pdf,39,645
R2014,2014,D:\Data\2014-1-4.pdf,40,144
R2014,2014,D:\Data\2014-1-4.pdf,41,233
R2014,2014,D:\Data\2014-1-4.pdf,42,441
R2014,2014,D:\Data\2014-1-4.pdf,43,524
R2014,2014,D:\Data\2014-1-4.pdf,44,596
R2014,2014,D:\Data\2014-1-4.pdf,45,749
R2014,2014,D:\Data\2014-1-4.pdf,46,528
R2014,2014,D:\Data\2014-1-4.pdf,47,720
R2014,2014,D:\Data\2014-1-4.pdf,48,672
R2014,2014,D:\Data\2014-1-4.pdf,49,461
R2014,2014,D:\Data\2014-1-4.pdf,50,403
R2014,2014,D:\Data\2014-1-4.pdf,51,809
R2014,2014,D:\Data\2014-1-4.pdf,52,724
R2014,2014,D:\Data\2014-1-4.pdf,53,502
R2014,2014,D:\Data\2014-1-4.pdf,54,467
R2014,2014,D:\Data\2014-1-4.pdf,55,546
R2014,2014,D:\Data\2014-1-4.pdf,56,633
R2014,2014,D:\Data\2014-1-4.pdf,57,458
R2014,2014,D:\Data\2014-1-4.pdf,58,567
R2014,2014,D:\Data\2014-1-4.pdf,59,663
R2014,2014,D:\Data\2014-1-4.pdf,60,316
R2014,2014,D:\Data\2014-1-4.pdf,61,398
R2014,2014,D:\Data\2014-1-4.pdf,62,125
R2014,2014,D:\Data\2014-1-4.pdf,63,265
R2014,2014,D:\Data\2014-1-4.pdf,64,623
R2014,2014,D:\Data\2014-1-4.pdf,65,608
R2014,2014,D:\Data\2014-1-4.pdf,66,592
R2014,2014,D:\Data\2014-1-4.pdf,67,642
R2014,2014,D:\Data\2014-1-4.pdf,68,664
R2014,2014,D:\Data\2014-1-4.pdf,69,602
R2014,2014,D:\Data\2014-1-4.pdf,70,584
R2014,2014,D:\Data\2014-1-4.pdf,71,421
R2014,2014,D:\Data\2014-1-4.pdf,72,578
R2014,2014,D:\Data\2014-1-4.pdf,73,555
R2014,2014,D:\Data\2014-1-4.pdf,74,563
R2014,2014,D:\Data\2014-1-4.pdf,75,597
R2014,2014,D:\Data\2014-1-4.pdf,76,625
R2014,2014,D:\Data\2014-1-4.pdf,77,564
R2014,2014,D:\Data\2014-1-4.pdf,78,537
R2014,2014,D:\Data\2014-1-4.pdf,79,389
R2014,2014,D:\Data\2014-1-4.pdf,80,602
R2014,2014,D:\Data\2014-1-4.pdf,81,545
R2014,2014,D:\Data\2014-1-4.pdf,82,582
R2014,2014,D:\Data\2014-1-4.pdf,83,580
R2014,2014,D:\Data\2014-1-4.pdf,84,630
R2014,2014,D:\Data\2014-1-4.pdf,85,516
R2014,2014,D:\Data\2014-1-4.pdf,86,531
R2014,2014,D:\Data\2014-1-4.pdf,87,396
R2014,2014,D:\Data\2014-1-4.pdf,88,600
R2014,2014,D:\Data\2014-1-4.pdf,89,538
R2014,2014,D:\Data\2014-1-4.pdf,90,581
R2014,2014,D:\Data\2014-1-4.pdf,91,573
R2014,2014,D:\Data\2014-1-4.pdf,92,627
R2014,2014,D:\Data\2014-1-4.pdf,93,519
R2014,2014,D:\Data\2014-1-4.pdf,94,530
R2014,2014,D:\Data\2014-1-4.pdf,95,378
R2014,2014,D:\Data\2014-1-4.pdf,96,598
R2014,2014,D:\Data\2014-1-4.pdf,97,534
R2014,2014,D:\Data\2014-1-4.pdf,98,575
R2014,2014,D:\Data\2014-1-4.pdf,99,564
R2014,2014,D:\Data\2014-1-4.pdf,100,616
R2014,2014,D:\Data\2014-1-4.pdf,101,512
R2014,2014,D:\Data\2014-1-4.pdf,102,524
R2014,2014,D:\Data\2014-1-4.pdf,103,382
R2014,2014,D:\Data\2014-1-4.pdf,104,450
R2014,2014,D:\Data\2014-1-4.pdf,105,420
R2014,2014,D:\Data\2014-1-4.pdf,106,425
R2014,2014,D:\Data\2014-1-4.pdf,107,452
R2014,2014,D:\Data\2014-1-4.pdf,108,496
R2014,2014,D:\Data\2014-1-4.pdf,109,450
R2014,2014,D:\Data\2014-1-4.pdf,110,423
R2014,2014,D:\Data\2014-1-4.pdf,111,268
R2014,2014,D:\Data\2014-1-4.pdf,112,563
R2014,2014,D:\Data\2014-1-4.pdf,113,542
R2014,2014,D:\Data\2014-1-4.pdf,114,568
R2014,2014,D:\Data\2014-1-4.pdf,115,573
R2014,2014,D:\Data\2014-1-4.pdf,116,655
R2014,2014,D:\Data\2014-1-4.pdf,117,546
R2014,2014,D:\Data\2014-1-4.pdf,118,557
R2014,2014,D:\Data\2014-1-4.pdf,119,323
R2014,2014,D:\Data\2014-1-4.pdf,120,608
R2014,2014,D:\Data\2014-1-4.pdf,121,518
R2014,2014,D:\Data\2014-1-4.pdf,122,571
R2014,2014,D:\Data\2014-1-4.pdf,123,585
R2014,2014,D:\Data\2014-1-4.pdf,124,614
R2014,2014,D:\Data\2014-1-4.pdf,125,547
R2014,2014,D:\Data\2014-1-4.pdf,126,535
R2014,2014,D:\Data\2014-1-4.pdf,127,360
R2014,2014,D:\Data\2014-1-4.pdf,128,747
R2014,2014,D:\Data\2014-1-4.pdf,129,727
R2014,2014,D:\Data\2014-1-4.pdf,130,717
R2014,2014,D:\Data\2014-1-4.pdf,131,780
R2014,2014,D:\Data\2014-1-4.pdf,132,806
R2014,2014,D:\Data\2014-1-4.pdf,133,716
R2014,2014,D:\Data\2014-1-4.pdf,134,723
R2014,2014,D:\Data\2014-1-4.pdf,135,515
R2014,2014,D:\Data\2014-1-4.pdf,136,678
R2014,2014,D:\Data\2014-1-4.pdf,137,661
R2014,2014,D:\Data\2014-1-4.pdf,138,650
R2014,2014,D:\Data\2014-1-4.pdf,139,703
R2014,2014,D:\Data\2014-1-4.pdf,140,727
R2014,2014,D:\Data\2014-1-4.pdf,141,648
R2014,2014,D:\Data\2014-1-4.pdf,142,643
R2014,2014,D:\Data\2014-1-4.pdf,143,476
R2014,2014,D:\Data\2014-1-4.pdf,144,507
R2014,2014,D:\Data\2014-1-4.pdf,145,496
R2014,2014,D:\Data\2014-1-4.pdf,146,494
R2014,2014,D:\Data\2014-1-4.pdf,147,516
R2014,2014,D:\Data\2014-1-4.pdf,148,540
R2014,2014,D:\Data\2014-1-4.pdf,149,485
R2014,2014,D:\Data\2014-1-4.pdf,150,484
R2014,2014,D:\Data\2014-1-4.pdf,151,346
R2014,2014,D:\Data\2014-1-4.pdf,152,0
R2014,2014,D:\Data\2014-1-4.pdf,153,0
R2014,2014,D:\Data\2014-1-4.pdf,154,160
R2015,2015,D:\Data\2015-3-1.pdf,1,13
R2015,2015,D:\Data\2015-3-1.pdf,2,0
R2015,2015,D:\Data\2015-3-1.pdf,3,13
R2015,2015,D:\Data\2015-3-1.pdf,4,157
R2015,2015,D:\Data\2015-3-1.pdf,5,278
R2015,2015,D:\Data\2015-3-1.pdf,6,0
R2015,2015,D:\Data\2015-3-1.pdf,7,198
R2015,2015,D:\Data\2015-3-1.pdf,8,301
R2015,2015,D:\Data\2015-3-1.pdf,9,783
R2015,2015,D:\Data\2015-3-1.pdf,10,305
R2015,2015,D:\Data\2015-3-1.pdf,11,641
R2015,2015,D:\Data\2015-3-1.pdf,12,141
R2015,2015,D:\Data\2015-3-1.pdf,13,310
R2015,2015,D:\Data\2015-3-1.pdf,14,864
R2015,2015,D:\Data\2015-3-1.pdf,15,299
R2015,2015,D:\Data\2015-3-1.pdf,16,299
R2015,2015,D:\Data\2015-3-1.pdf,17,251
R2015,2015,D:\Data\2015-3-1.pdf,18,314
R2015,2015,D:\Data\2015-3-1.pdf,19,716
R2015,2015,D:\Data\2015-3-1.pdf,20,653
R2015,2015,D:\Data\2015-3-1.pdf,21,465
R2015,2015,D:\Data\2015-3-1.pdf,22,787
R2015,2015,D:\Data\2015-3-1.pdf,23,279
R2015,2015,D:\Data\2015-3-1.pdf,24,255
R2015,2015,D:\Data\2015-3-1.pdf,25,646
R2015,2015,D:\Data\2015-3-1.pdf,26,476
R2015,2015,D:\Data\2015-3-1.pdf,27,715
R2015,2015,D:\Data\2015-3-1.pdf,28,711
R2015,2015,D:\Data\2015-3-1.pdf,29,437
R2015,2015,D:\Data\2015-3-1.pdf,30,508
R2015,2015,D:\Data\2015-3-1.pdf,31,305
R2015,2015,D:\Data\2015-3-1.pdf,32,482
R2015,2015,D:\Data\2015-3-1.pdf,33,437
R2015,2015,D:\Data\2015-3-1.pdf,34,717
R2015,2015,D:\Data\2015-3-1.pdf,35,539
R2015,2015,D:\Data\2015-3-1.pdf,36,285
R2015,2015,D:\Data\2015-3-1.pdf,37,535
R2015,2015,D:\Data\2015-3-1.pdf,38,446
R2015,2015,D:\Data\2015-3-1.pdf,39,322
R2015,2015,D:\Data\2015-3-1.pdf,40,331
R2015,2015,D:\Data\2015-3-1.pdf,41,647
R2015,2015,D:\Data\2015-3-1.pdf,42,682
R2015,2015,D:\Data\2015-3-1.pdf,43,402
R2015,2015,D:\Data\2015-3-1.pdf,44,634
R2015,2015,D:\Data\2015-3-1.pdf,45,543
R2015,2015,D:\Data\2015-3-1.pdf,46,532
R2015,2015,D:\Data\2015-3-1.pdf,47,804
R2015,2015,D:\Data\2015-3-1.pdf,48,623
R2015,2015,D:\Data\2015-3-1.pdf,49,589
R2015,2015,D:\Data\2015-3-1.pdf,50,782
R2015,2015,D:\Data\2015-3-1.pdf,51,360
R2015,2015,D:\Data\2015-3-1.pdf,52,232
R2015,2015,D:\Data\2015-3-1.pdf,53,539
R2015,2015,D:\Data\2015-3-1.pdf,54,497
R2015,2015,D:\Data\2015-3-1.pdf,55,611
R2015,2015,D:\Data\2015-3-1.pdf,56,636
R2015,2015,D:\Data\2015-3-1.pdf,57,466
R2015,2015,D:\Data\2015-3-1.pdf,58,339
R2015,2015,D:\Data\2015-3-1.pdf,59,186
R2015,2015,D:\Data\2015-3-1.pdf,60,393
R2015,2015,D:\Data\2015-3-1.pdf,61,363
R2015,2015,D:\Data\2015-3-1.pdf,62,377
R2015,2015,D:\Data\2015-3-1.pdf,63,388
R2015,2015,D:\Data\2015-3-1.pdf,64,404
R2015,2015,D:\Data\2015-3-1.pdf,65,353
R2015,2015,D:\Data\2015-3-1.pdf,66,378
R2015,2015,D:\Data\2015-3-1.pdf,67,316
R2015,2015,D:\Data\2015-3-1.pdf,68,406
R2015,2015,D:\Data\2015-3-1.pdf,69,389
R2015,2015,D:\Data\2015-3-1.pdf,70,419
R2015,2015,D:\Data\2015-3-1.pdf,71,430
R2015,2015,D:\Data\2015-3-1.pdf,72,473
R2015,2015,D:\Data\2015-3-1.pdf,73,441
R2015,2015,D:\Data\2015-3-1.pdf,74,412
R2015,2015,D:\Data\2015-3-1.pdf,75,379
R2015,2015,D:\Data\2015-3-1.pdf,76,307
R2015,2015,D:\Data\2015-3-1.pdf,77,361
R2015,2015,D:\Data\2015-3-1.pdf,78,346
R2015,2015,D:\Data\2015-3-1.pdf,79,358
R2015,2015,D:\Data\2015-3-1.pdf,80,364
R2015,2015,D:\Data\2015-3-1.pdf,81,381
R2015,2015,D:\Data\2015-3-1.pdf,82,342
R2015,2015,D:\Data\2015-3-1.pdf,83,364
R2015,2015,D:\Data\2015-3-1.pdf,84,297
R2015,2015,D:\Data\2015-3-1.pdf,85,354
R2015,2015,D:\Data\2015-3-1.pdf,86,345
R2015,2015,D:\Data\2015-3-1.pdf,87,355
R2015,2015,D:\Data\2015-3-1.pdf,88,366
R2015,2015,D:\Data\2015-3-1.pdf,89,382
R2015,2015,D:\Data\2015-3-1.pdf,90,339
R2015,2015,D:\Data\2015-3-1.pdf,91,361
R2015,2015,D:\Data\2015-3-1.pdf,92,290
R2015,2015,D:\Data\2015-3-1.pdf,93,354
R2015,2015,D:\Data\2015-3-1.pdf,94,357
R2015,2015,D:\Data\2015-3-1.pdf,95,336
R2015,2015,D:\Data\2015-3-1.pdf,96,367
R2015,2015,D:\Data\2015-3-1.pdf,97,370
R2015,2015,D:\Data\2015-3-1.pdf,98,361
R2015,2015,D:\Data\2015-3-1.pdf,99,357
R2015,2015,D:\Data\2015-3-1.pdf,100,292
R2015,2015,D:\Data\2015-3-1.pdf,101,358
R2015,2015,D:\Data\2015-3-1.pdf,102,361
R2015,2015,D:\Data\2015-3-1.pdf,103,350
R2015,2015,D:\Data\2015-3-1.pdf,104,386
R2015,2015,D:\Data\2015-3-1.pdf,105,387
R2015,2015,D:\Data\2015-3-1.pdf,106,372
R2015,2015,D:\Data\2015-3-1.pdf,107,361
R2015,2015,D:\Data\2015-3-1.pdf,108,311
R2015,2015,D:\Data\2015-3-1.pdf,109,338
R2015,2015,D:\Data\2015-3-1.pdf,110,306
R2015,2015,D:\Data\2015-3-1.pdf,111,322
R2015,2015,D:\Data\2015-3-1.pdf,112,345
R2015,2015,D:\Data\2015-3-1.pdf,113,338
R2015,2015,D:\Data\2015-3-1.pdf,114,316
R2015,2015,D:\Data\2015-3-1.pdf,115,319
R2015,2015,D:\Data\2015-3-1.pdf,116,260
R2015,2015,D:\Data\2015-3-1.pdf,117,462
R2015,2015,D:\Data\2015-3-1.pdf,118,466
R2015,2015,D:\Data\2015-3-1.pdf,119,452
R2015,2015,D:\Data\2015-3-1.pdf,120,489
R2015,2015,D:\Data\2015-3-1.pdf,121,489
R2015,2015,D:\Data\2015-3-1.pdf,122,465
R2015,2015,D:\Data\2015-3-1.pdf,123,469
R2015,2015,D:\Data\2015-3-1.pdf,124,396
R2015,2015,D:\Data\2015-3-1.pdf,125,522
R2015,2015,D:\Data\2015-3-1.pdf,126,522
R2015,2015,D:\Data\2015-3-1.pdf,127,496
R2015,2015,D:\Data\2015-3-1.pdf,128,551
R2015,2015,D:\Data\2015-3-1.pdf,129,544
R2015,2015,D:\Data\2015-3-1.pdf,130,512
R2015,2015,D:\Data\2015-3-1.pdf,131,519
R2015,2015,D:\Data\2015-3-1.pdf,132,464
R2015,2015,D:\Data\2015-3-1.pdf,133,523
R2015,2015,D:\Data\2015-3-1.pdf,134,514
R2015,2015,D:\Data\2015-3-1.pdf,135,494
R2015,2015,D:\Data\2015-3-1.pdf,136,549
R2015,2015,D:\Data\2015-3-1.pdf,137,548
R2015,2015,D:\Data\2015-3-1.pdf,138,513
R2015,2015,D:\Data\2015-3-1.pdf,139,520
R2015,2015,D:\Data\2015-3-1.pdf,140,459
R2015,2015,D:\Data\2015-3-1.pdf,141,535
R2015,2015,D:\Data\2015-3-1.pdf,142,526
R2015,2015,D:\Data\2015-3-1.pdf,143,491
R2015,2015,D:\Data\2015-3-1.pdf,144,569
R2015,2015,D:\Data\2015-3-1.pdf,145,586
R2015,2015,D:\Data\2015-3-1.pdf,146,531
R2015,2015,D:\Data\2015-3-1.pdf,147,502
R2015,2015,D:\Data\2015-3-1.pdf,148,394
R2015,2015,D:\Data\2015-3-1.pdf,149,460
R2015,2015,D:\Data\2015-3-1.pdf,150,464
R2015,2015,D:\Data\2015-3-1.pdf,151,456
R2015,2015,D:\Data\2015-3-1.pdf,152,495
R2015,2015,D:\Data\2015-3-1.pdf,153,499
R2015,2015,D:\Data\2015-3-1.pdf,154,483
R2015,2015,D:\Data\2015-3-1.pdf,155,459
R2015,2015,D:\Data\2015-3-1.pdf,156,353
R2015,2015,D:\Data\2015-3-1.pdf,157,334
R2015,2015,D:\Data\2015-3-1.pdf,158,321
R2015,2015,D:\Data\2015-3-1.pdf,159,316
R2015,2015,D:\Data\2015-3-1.pdf,160,341
R2015,2015,D:\Data\2015-3-1.pdf,161,336
R2015,2015,D:\Data\2015-3-1.pdf,162,325
R2015,2015,D:\Data\2015-3-1.pdf,163,317
R2015,2015,D:\Data\2015-3-1.pdf,164,247
R2015,2015,D:\Data\2015-3-1.pdf,165,0
R2015,2015,D:\Data\2015-3-1.pdf,166,176
R2016,2016,D:\Data\2016-2-29.pdf,1,46
R2016,2016,D:\Data\2016-2-29.pdf,2,0
R2016,2016,D:\Data\2016-2-29.pdf,3,7
R2016,2016,D:\Data\2016-2-29.pdf,4,77
R2016,2016,D:\Data\2016-2-29.pdf,5,79
R2016,2016,D:\Data\2016-2-29.pdf,6,0
R2016,2016,D:\Data\2016-2-29.pdf,7,203
R2016,2016,D:\Data\2016-2-29.pdf,8,0
R2016,2016,D:\Data\2016-2-29.pdf,9,431
R2016,2016,D:\Data\2016-2-29.pdf,10,0
R2016,2016,D:\Data\2016-2-29.pdf,11,336
R2016,2016,D:\Data\2016-2-29.pdf,12,175
R2016,2016,D:\Data\2016-2-29.pdf,13,319
R2016,2016,D:\Data\2016-2-29.pdf,14,159
R2016,2016,D:\Data\2016-2-29.pdf,15,204
R2016,2016,D:\Data\2016-2-29.pdf,16,462
R2016,2016,D:\Data\2016-2-29.pdf,17,409
R2016,2016,D:\Data\2016-2-29.pdf,18,447
R2016,2016,D:\Data\2016-2-29.pdf,19,148
R2016,2016,D:\Data\2016-2-29.pdf,20,508
R2016,2016,D:\Data\2016-2-29.pdf,21,495
R2016,2016,D:\Data\2016-2-29.pdf,22,179
R2016,2016,D:\Data\2016-2-29.pdf,23,250
R2016,2016,D:\Data\2016-2-29.pdf,24,272
R2016,2016,D:\Data\2016-2-29.pdf,25,181
R2016,2016,D:\Data\2016-2-29.pdf,26,291
R2016,2016,D:\Data\2016-2-29.pdf,27,326
R2016,2016,D:\Data\2016-2-29.pdf,28,222
R2016,2016,D:\Data\2016-2-29.pdf,29,225
R2016,2016,D:\Data\2016-2-29.pdf,30,326
R2016,2016,D:\Data\2016-2-29.pdf,31,280
R2016,2016,D:\Data\2016-2-29.pdf,32,298
R2016,2016,D:\Data\2016-2-29.pdf,33,361
R2016,2016,D:\Data\2016-2-29.pdf,34,412
R2016,2016,D:\Data\2016-2-29.pdf,35,275
R2016,2016,D:\Data\2016-2-29.pdf,36,308
R2016,2016,D:\Data\2016-2-29.pdf,37,273
R2016,2016,D:\Data\2016-2-29.pdf,38,334
R2016,2016,D:\Data\2016-2-29.pdf,39,358
R2016,2016,D:\Data\2016-2-29.pdf,40,435
R2016,2016,D:\Data\2016-2-29.pdf,41,302
R2016,2016,D:\Data\2016-2-29.pdf,42,270
R2016,2016,D:\Data\2016-2-29.pdf,43,290
R2016,2016,D:\Data\2016-2-29.pdf,44,356
R2016,2016,D:\Data\2016-2-29.pdf,45,473
R2016,2016,D:\Data\2016-2-29.pdf,46,407
R2016,2016,D:\Data\2016-2-29.pdf,47,443
R2016,2016,D:\Data\2016-2-29.pdf,48,330
R2016,2016,D:\Data\2016-2-29.pdf,49,373
R2016,2016,D:\Data\2016-2-29.pdf,50,418
R2016,2016,D:\Data\2016-2-29.pdf,51,324
R2016,2016,D:\Data\2016-2-29.pdf,52,43
R2016,2016,D:\Data\2016-2-29.pdf,53,398
R2016,2016,D:\Data\2016-2-29.pdf,54,425
R2016,2016,D:\Data\2016-2-29.pdf,55,313
R2016,2016,D:\Data\2016-2-29.pdf,56,338
R2016,2016,D:\Data\2016-2-29.pdf,57,342
R2016,2016,D:\Data\2016-2-29.pdf,58,215
R2016,2016,D:\Data\2016-2-29.pdf,59,0
R2016,2016,D:\Data\2016-2-29.pdf,60,46
R2017,2017,D:\Data\2017-2-2.pdf,1,7
R2017,2017,D:\Data\2017-2-2.pdf,2,64
R2017,2017,D:\Data\2017-2-2.pdf,3,70
R2017,2017,D:\Data\2017-2-2.pdf,4,0
R2017,2017,D:\Data\2017-2-2.pdf,5,171
R2017,2017,D:\Data\2017-2-2.pdf,6,182
R2017,2017,D:\Data\2017-2-2.pdf,7,403
R2017,2017,D:\Data\2017-2-2.pdf,8,339
R2017,2017,D:\Data\2017-2-2.pdf,9,312
R2017,2017,D:\Data\2017-2-2.pdf,10,310
R2017,2017,D:\Data\2017-2-2.pdf,11,322
R2017,2017,D:\Data\2017-2-2.pdf,12,430
R2017,2017,D:\Data\2017-2-2.pdf,13,283
R2017,2017,D:\Data\2017-2-2.pdf,14,407
R2017,2017,D:\Data\2017-2-2.pdf,15,455
R2017,2017,D:\Data\2017-2-2.pdf,16,441
R2017,2017,D:\Data\2017-2-2.pdf,17,429
R2017,2017,D:\Data\2017-2-2.pdf,18,329
R2017,2017,D:\Data\2017-2-2.pdf,19,354
R2017,2017,D:\Data\2017-2-2.pdf,20,246
R2017,2017,D:\Data\2017-2-2.pdf,21,286
R2017,2017,D:\Data\2017-2-2.pdf,22,219
R2017,2017,D:\Data\2017-2-2.pdf,23,429
R2017,2017,D:\Data\2017-2-2.pdf,24,385
R2017,2017,D:\Data\2017-2-2.pdf,25,286
R2017,2017,D:\Data\2017-2-2.pdf,26,45
R2017,2017,D:\Data\2017-2-2.pdf,27,486
R2017,2017,D:\Data\2017-2-2.pdf,28,306
R2017,2017,D:\Data\2017-2-2.pdf,29,456
R2017,2017,D:\Data\2017-2-2.pdf,30,403
R2017,2017,D:\Data\2017-2-2.pdf,31,470
R2017,2017,D:\Data\2017-2-2.pdf,32,485
R2017,2017,D:\Data\2017-2-2.pdf,33,244
R2017,2017,D:\Data\2017-2-2.pdf,34,313
R2017,2017,D:\Data\2017-2-2.pdf,35,359
R2017,2017,D:\Data\2017-2-2.pdf,36,381
R2017,2017,D:\Data\2017-2-2.pdf,37,440
R2017,2017,D:\Data\2017-2-2.pdf,38,310
R2017,2017,D:\Data\2017-2-2.pdf,39,364
R2017,2017,D:\Data\2017-2-2.pdf,40,376
R2017,2017,D:\Data\2017-2-2.pdf,41,379
R2017,2017,D:\Data\2017-2-2.pdf,42,493
R2017,2017,D:\Data\2017-2-2.pdf,43,460
R2017,2017,D:\Data\2017-2-2.pdf,44,334
R2017,2017,D:\Data\2017-2-2.pdf,45,291
R2017,2017,D:\Data\2017-2-2.pdf,46,448
R2017,2017,D:\Data\2017-2-2.pdf,47,357
R2017,2017,D:\Data\2017-2-2.pdf,48,389
R2017,2017,D:\Data\2017-2-2.pdf,49,431
R2017,2017,D:\Data\2017-2-2.pdf,50,308
R2017,2017,D:\Data\2017-2-2.pdf,51,300
R2017,2017,D:\Data\2017-2-2.pdf,52,453
R2017,2017,D:\Data\2017-2-2.pdf,53,426
R2017,2017,D:\Data\2017-2-2.pdf,54,300
R2017,2017,D:\Data\2017-2-2.pdf,55,227
R2017,2017,D:\Data\2017-2-2.pdf,56,175
R2017,2017,D:\Data\2017-2-2.pdf,57,384
R2017,2017,D:\Data\2017-2-2.pdf,58,451
R2017,2017,D:\Data\2017-2-2.pdf,59,331
R2017,2017,D:\Data\2017-2-2.pdf,60,181
R2017,2017,D:\Data\2017-2-2.pdf,61,458
R2017,2017,D:\Data\2017-2-2.pdf,62,398
R2017,2017,D:\Data\2017-2-2.pdf,63,419
R2017,2017,D:\Data\2017-2-2.pdf,64,425
R2017,2017,D:\Data\2017-2-2.pdf,65,453
R2017,2017,D:\Data\2017-2-2.pdf,66,438
R2017,2017,D:\Data\2017-2-2.pdf,67,359
R2017,2017,D:\Data\2017-2-2.pdf,68,348
R2017,2017,D:\Data\2017-2-2.pdf,69,391
R2017,2017,D:\Data\2017-2-2.pdf,70,357
R2017,2017,D:\Data\2017-2-2.pdf,71,378
R2017,2017,D:\Data\2017-2-2.pdf,72,371
R2017,2017,D:\Data\2017-2-2.pdf,73,307
R2018,2018,D:\Data\2018-2-7.pdf,1,46
R2018,2018,D:\Data\2018-2-7.pdf,2,0
R2018,2018,D:\Data\2018-2-7.pdf,3,7
R2018,2018,D:\Data\2018-2-7.pdf,4,64
R2018,2018,D:\Data\2018-2-7.pdf,5,75
R2018,2018,D:\Data\2018-2-7.pdf,6,0
R2018,2018,D:\Data\2018-2-7.pdf,7,224
R2018,2018,D:\Data\2018-2-7.pdf,8,217
R2018,2018,D:\Data\2018-2-7.pdf,9,325
R2018,2018,D:\Data\2018-2-7.pdf,10,352
R2018,2018,D:\Data\2018-2-7.pdf,11,380
R2018,2018,D:\Data\2018-2-7.pdf,12,249
R2018,2018,D:\Data\2018-2-7.pdf,13,256
